frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y,face_4_tl_x,face_4_tl_y,face_4_br_x,face_4_br_y
50132,27:51.000,27:51.027,3,708.0,1014.0,836.0,1189.0,1120.0,1023.0,1258.0,1226.0,1521.0,936.0,1668.0,1125.0,,,,,,,,
50147,27:51.500,27:51.527,3,662.0,1060.0,796.0,1249.0,1477.0,981.0,1622.0,1168.0,1081.0,1071.0,1221.0,1272.0,,,,,,,,
50162,27:52.000,27:52.027,3,675.0,966.0,803.0,1143.0,1101.0,991.0,1237.0,1189.0,1504.0,900.0,1651.0,1087.0,,,,,,,,
50177,27:52.500,27:52.527,3,834.0,801.0,953.0,970.0,1250.0,834.0,1385.0,1023.0,1685.0,735.0,1834.0,921.0,,,,,,,,
50192,27:53.000,27:53.028,3,823.0,564.0,943.0,726.0,1655.0,449.0,1810.0,653.0,1231.0,572.0,1371.0,770.0,,,,,,,,
50207,27:53.500,27:53.528,3,966.0,593.0,1085.0,759.0,1823.0,484.0,1993.0,693.0,1371.0,604.0,1512.0,803.0,,,,,,,,
50222,27:54.000,27:54.028,3,755.0,638.0,878.0,803.0,1169.0,662.0,1305.0,855.0,1597.0,549.0,1749.0,751.0,,,,,,,,
50237,27:54.500,27:54.528,3,389.0,672.0,537.0,858.0,849.0,696.0,988.0,901.0,1272.0,608.0,1410.0,795.0,,,,,,,,
50252,27:55.000,27:55.028,3,479.0,675.0,619.0,865.0,1348.0,610.0,1489.0,797.0,928.0,703.0,1069.0,903.0,,,,,,,,
50267,27:55.500,27:55.528,3,779.0,688.0,903.0,855.0,1205.0,690.0,1340.0,887.0,1625.0,577.0,1777.0,773.0,,,,,,,,
50282,27:56.000,27:56.028,3,1068.0,668.0,1187.0,826.0,1943.0,514.0,2122.0,731.0,1479.0,655.0,1621.0,854.0,,,,,,,,
50297,27:56.500,27:56.528,3,1020.0,666.0,1139.0,825.0,1866.0,549.0,2035.0,760.0,1416.0,659.0,1557.0,857.0,,,,,,,,
50312,27:57.000,27:57.030,3,953.0,744.0,1072.0,902.0,1360.0,735.0,1498.0,928.0,1770.0,637.0,1928.0,833.0,,,,,,,,
50327,27:57.500,27:57.530,3,711.0,802.0,840.0,971.0,1502.0,729.0,1645.0,915.0,1126.0,812.0,1262.0,1007.0,,,,,,,,
50342,27:58.000,27:58.030,3,737.0,799.0,864.0,967.0,1153.0,803.0,1291.0,1005.0,1526.0,712.0,1673.0,905.0,,,,,,,,
50357,27:58.500,27:58.530,3,927.0,744.0,1046.0,905.0,1718.0,642.0,1882.0,841.0,1329.0,741.0,1469.0,938.0,,,,,,,,
50372,27:59.000,27:59.030,3,917.0,722.0,1037.0,884.0,1318.0,724.0,1458.0,920.0,1723.0,633.0,1883.0,824.0,,,,,,,,
50387,27:59.500,27:59.530,3,895.0,719.0,1018.0,894.0,1294.0,719.0,1433.0,911.0,1706.0,625.0,1864.0,818.0,,,,,,,,
50402,28:00.000,28:00.030,3,830.0,720.0,955.0,895.0,1236.0,714.0,1373.0,902.0,1641.0,604.0,1797.0,798.0,,,,,,,,
50417,28:00.500,28:00.530,3,815.0,697.0,939.0,865.0,1617.0,593.0,1772.0,785.0,1210.0,690.0,1347.0,882.0,,,,,,,,
50432,28:01.000,28:01.030,3,760.0,752.0,884.0,920.0,1162.0,742.0,1297.0,928.0,1566.0,639.0,1715.0,831.0,,,,,,,,
50447,28:01.500,28:01.523,3,762.0,735.0,889.0,904.0,1167.0,725.0,1304.0,913.0,1589.0,628.0,1739.0,817.0,,,,,,,,
50462,28:02.000,28:02.023,3,692.0,676.0,820.0,848.0,1096.0,679.0,1233.0,865.0,1526.0,581.0,1673.0,778.0,,,,,,,,
50477,28:02.500,28:02.523,3,725.0,656.0,852.0,823.0,1129.0,654.0,1264.0,837.0,1554.0,542.0,1706.0,745.0,,,,,,,,
50492,28:03.000,28:03.023,3,750.0,645.0,876.0,814.0,1149.0,642.0,1285.0,830.0,1574.0,536.0,1729.0,736.0,,,,,,,,
50507,28:03.500,28:03.523,3,731.0,655.0,857.0,824.0,1131.0,654.0,1267.0,840.0,1558.0,543.0,1709.0,745.0,,,,,,,,
50522,28:04.000,28:04.023,3,729.0,650.0,855.0,823.0,1554.0,542.0,1706.0,745.0,1136.0,653.0,1272.0,840.0,,,,,,,,
50537,28:04.500,28:04.523,3,735.0,657.0,861.0,833.0,1557.0,543.0,1709.0,749.0,1140.0,658.0,1277.0,842.0,,,,,,,,
50552,28:05.000,28:05.023,3,709.0,670.0,835.0,842.0,1115.0,667.0,1251.0,856.0,1532.0,556.0,1681.0,757.0,,,,,,,,
50567,28:05.500,28:05.525,3,711.0,682.0,837.0,857.0,1121.0,673.0,1257.0,863.0,1537.0,557.0,1689.0,761.0,,,,,,,,
50582,28:06.000,28:06.025,3,714.0,687.0,842.0,855.0,1121.0,678.0,1259.0,867.0,1537.0,564.0,1687.0,763.0,,,,,,,,
50597,28:06.500,28:06.525,3,732.0,685.0,861.0,850.0,1137.0,676.0,1275.0,864.0,1553.0,555.0,1704.0,759.0,,,,,,,,
50612,28:07.000,28:07.025,3,880.0,738.0,1002.0,899.0,1705.0,596.0,1862.0,791.0,1274.0,717.0,1413.0,914.0,,,,,,,,
50627,28:07.500,28:07.525,3,896.0,717.0,1016.0,879.0,1288.0,694.0,1429.0,887.0,1723.0,577.0,1883.0,778.0,,,,,,,,
50642,28:08.000,28:08.025,3,892.0,717.0,1013.0,880.0,1285.0,693.0,1425.0,887.0,1716.0,571.0,1877.0,776.0,,,,,,,,
50657,28:08.500,28:08.525,3,875.0,727.0,997.0,888.0,1273.0,700.0,1413.0,890.0,1699.0,578.0,1858.0,776.0,,,,,,,,
50672,28:09.000,28:09.025,3,871.0,720.0,992.0,883.0,1267.0,697.0,1405.0,887.0,1696.0,576.0,1854.0,776.0,,,,,,,,
50687,28:09.500,28:09.525,3,812.0,717.0,936.0,882.0,1210.0,698.0,1347.0,886.0,1635.0,582.0,1790.0,778.0,,,,,,,,
50702,28:10.000,28:10.027,3,781.0,711.0,906.0,877.0,1186.0,690.0,1323.0,883.0,1606.0,582.0,1760.0,776.0,,,,,,,,
50717,28:10.500,28:10.527,3,782.0,711.0,907.0,877.0,1182.0,689.0,1322.0,885.0,1607.0,582.0,1760.0,777.0,,,,,,,,
50732,28:11.000,28:11.027,3,729.0,774.0,855.0,937.0,1135.0,762.0,1273.0,951.0,1554.0,657.0,1703.0,852.0,,,,,,,,
50747,28:11.500,28:11.527,3,745.0,744.0,871.0,908.0,1148.0,721.0,1287.0,909.0,1570.0,603.0,1718.0,794.0,,,,,,,,
50762,28:12.000,28:12.027,3,719.0,703.0,847.0,868.0,1129.0,684.0,1267.0,874.0,1555.0,553.0,1707.0,757.0,,,,,,,,
50777,28:12.500,28:12.527,3,643.0,650.0,778.0,811.0,1504.0,507.0,1652.0,697.0,1077.0,628.0,1217.0,818.0,,,,,,,,
50792,28:13.000,28:13.027,3,695.0,632.0,826.0,798.0,1576.0,500.0,1729.0,698.0,1143.0,619.0,1284.0,809.0,,,,,,,,
50807,28:13.500,28:13.527,3,735.0,622.0,862.0,786.0,1591.0,488.0,1745.0,689.0,1166.0,604.0,1306.0,801.0,,,,,,,,
50822,28:14.000,28:14.028,3,761.0,627.0,887.0,795.0,1601.0,495.0,1755.0,696.0,1174.0,615.0,1314.0,809.0,,,,,,,,
50837,28:14.500,28:14.528,3,760.0,661.0,885.0,824.0,1592.0,528.0,1744.0,730.0,1169.0,646.0,1308.0,837.0,,,,,,,,
50852,28:15.000,28:15.028,3,691.0,688.0,818.0,853.0,1101.0,688.0,1238.0,874.0,1525.0,572.0,1675.0,774.0,,,,,,,,
50867,28:15.500,28:15.528,3,661.0,706.0,789.0,876.0,1073.0,704.0,1212.0,891.0,1500.0,595.0,1644.0,787.0,,,,,,,,
50882,28:16.000,28:16.028,3,704.0,713.0,831.0,880.0,1111.0,717.0,1249.0,899.0,1540.0,607.0,1683.0,796.0,,,,,,,,
50897,28:16.500,28:16.528,3,661.0,687.0,789.0,855.0,1069.0,678.0,1208.0,865.0,1491.0,561.0,1637.0,761.0,,,,,,,,
50912,28:17.000,28:17.028,3,638.0,684.0,769.0,855.0,1050.0,683.0,1190.0,870.0,1476.0,568.0,1622.0,765.0,,,,,,,,
50927,28:17.500,28:17.528,3,513.0,687.0,651.0,867.0,1367.0,587.0,1507.0,777.0,946.0,693.0,1086.0,885.0,,,,,,,,
50942,28:18.000,28:18.028,3,769.0,698.0,916.0,891.0,1197.0,594.0,1335.0,780.0,289.0,691.0,444.0,879.0,,,,,,,,
50957,28:18.500,28:18.530,3,763.0,711.0,911.0,900.0,281.0,712.0,438.0,896.0,1191.0,596.0,1327.0,795.0,,,,,,,,
50972,28:19.000,28:19.030,3,758.0,706.0,906.0,898.0,1187.0,581.0,1323.0,776.0,274.0,709.0,431.0,897.0,,,,,,,,
50987,28:19.500,28:19.530,3,1178.0,586.0,1314.0,775.0,256.0,717.0,415.0,907.0,745.0,711.0,894.0,905.0,,,,,,,,
51002,28:20.000,28:20.030,3,752.0,710.0,900.0,903.0,1186.0,582.0,1322.0,775.0,264.0,717.0,421.0,902.0,,,,,,,,
51017,28:20.500,28:20.530,3,752.0,710.0,900.0,904.0,1186.0,585.0,1322.0,775.0,263.0,718.0,420.0,904.0,,,,,,,,
51032,28:21.000,28:21.022,3,1189.0,592.0,1324.0,779.0,756.0,715.0,906.0,906.0,268.0,721.0,425.0,908.0,,,,,,,,
51047,28:21.500,28:21.522,3,1187.0,591.0,1323.0,782.0,268.0,721.0,426.0,909.0,757.0,713.0,906.0,905.0,,,,,,,,
51062,28:22.000,28:22.022,3,1189.0,593.0,1324.0,779.0,272.0,721.0,430.0,910.0,761.0,719.0,908.0,907.0,,,,,,,,
51077,28:22.500,28:22.522,3,277.0,722.0,432.0,912.0,762.0,720.0,909.0,908.0,1183.0,592.0,1321.0,780.0,,,,,,,,
51092,28:23.000,28:23.023,3,1190.0,599.0,1326.0,785.0,282.0,724.0,438.0,914.0,767.0,721.0,913.0,910.0,,,,,,,,
51107,28:23.500,28:23.523,3,284.0,727.0,441.0,918.0,769.0,722.0,914.0,913.0,1185.0,601.0,1323.0,792.0,,,,,,,,
51122,28:24.000,28:24.023,3,1181.0,611.0,1318.0,795.0,284.0,732.0,441.0,920.0,759.0,724.0,906.0,915.0,,,,,,,,
51137,28:24.500,28:24.523,3,279.0,733.0,437.0,922.0,1179.0,607.0,1315.0,795.0,754.0,724.0,901.0,916.0,,,,,,,,
51152,28:25.000,28:25.023,3,1230.0,616.0,1367.0,799.0,351.0,738.0,503.0,928.0,808.0,730.0,956.0,924.0,,,,,,,,
51167,28:25.500,28:25.523,3,468.0,750.0,610.0,924.0,1319.0,610.0,1458.0,795.0,903.0,732.0,1047.0,921.0,,,,,,,,
51182,28:26.000,28:26.023,3,872.0,716.0,1017.0,903.0,1287.0,593.0,1426.0,784.0,427.0,727.0,571.0,903.0,,,,,,,,
51197,28:26.500,28:26.523,3,1214.0,600.0,1352.0,782.0,795.0,702.0,942.0,893.0,329.0,691.0,482.0,879.0,,,,,,,,
51212,28:27.000,28:27.025,3,796.0,701.0,942.0,893.0,1217.0,597.0,1354.0,785.0,329.0,689.0,482.0,878.0,,,,,,,,
51227,28:27.500,28:27.525,3,841.0,704.0,986.0,894.0,388.0,696.0,536.0,880.0,1260.0,592.0,1397.0,781.0,,,,,,,,
51242,28:28.000,28:28.025,3,843.0,698.0,987.0,888.0,1261.0,586.0,1400.0,776.0,389.0,689.0,538.0,873.0,,,,,,,,
51257,28:28.500,28:28.525,3,843.0,695.0,987.0,885.0,1260.0,584.0,1399.0,776.0,387.0,685.0,536.0,870.0,,,,,,,,
51272,28:29.000,28:29.025,3,517.0,754.0,653.0,926.0,1359.0,653.0,1499.0,840.0,946.0,757.0,1087.0,949.0,,,,,,,,
51287,28:29.500,28:29.525,3,446.0,731.0,587.0,914.0,1301.0,653.0,1442.0,846.0,890.0,751.0,1029.0,941.0,,,,,,,,
51302,28:30.000,28:30.025,3,432.0,729.0,576.0,905.0,1292.0,654.0,1430.0,846.0,878.0,751.0,1019.0,938.0,,,,,,,,
51317,28:30.500,28:30.525,3,439.0,688.0,580.0,863.0,882.0,710.0,1025.0,898.0,1295.0,618.0,1434.0,807.0,,,,,,,,
51332,28:31.000,28:31.025,3,1283.0,618.0,1420.0,801.0,872.0,715.0,1014.0,903.0,427.0,697.0,572.0,878.0,,,,,,,,
51347,28:31.500,28:31.527,3,450.0,702.0,593.0,887.0,1297.0,625.0,1434.0,812.0,888.0,720.0,1028.0,910.0,,,,,,,,
51362,28:32.000,28:32.027,3,405.0,745.0,549.0,924.0,1260.0,666.0,1398.0,855.0,846.0,753.0,988.0,947.0,,,,,,,,
51377,28:32.500,28:32.527,3,586.0,684.0,717.0,858.0,998.0,702.0,1135.0,889.0,1407.0,611.0,1548.0,804.0,,,,,,,,
51392,28:33.000,28:33.027,3,1983.0,596.0,2165.0,812.0,1129.0,675.0,1243.0,836.0,1510.0,686.0,1657.0,885.0,,,,,,,,
51407,28:33.500,28:33.527,3,1125.0,669.0,1241.0,829.0,1975.0,547.0,2158.0,762.0,1510.0,660.0,1655.0,859.0,,,,,,,,
51422,28:34.000,28:34.027,3,1077.0,672.0,1193.0,828.0,1913.0,537.0,2088.0,751.0,1460.0,660.0,1604.0,852.0,,,,,,,,
51437,28:34.500,28:34.527,3,995.0,680.0,1112.0,840.0,1814.0,556.0,1981.0,766.0,1378.0,670.0,1519.0,862.0,,,,,,,,
51452,28:35.000,28:35.027,3,780.0,720.0,904.0,889.0,1170.0,729.0,1308.0,919.0,1578.0,637.0,1728.0,830.0,,,,,,,,
51467,28:35.500,28:35.528,3,907.0,670.0,1026.0,831.0,1290.0,674.0,1429.0,864.0,1714.0,581.0,1870.0,777.0,,,,,,,,
51482,28:36.000,28:36.028,3,864.0,690.0,983.0,857.0,1665.0,587.0,1821.0,786.0,1250.0,695.0,1387.0,881.0,,,,,,,,
51497,28:36.500,28:36.528,3,536.0,767.0,671.0,942.0,955.0,784.0,1094.0,976.0,1360.0,703.0,1498.0,891.0,,,,,,,,
51512,28:37.000,28:37.028,3,473.0,769.0,612.0,948.0,903.0,783.0,1043.0,976.0,1310.0,692.0,1448.0,882.0,,,,,,,,
51527,28:37.500,28:37.528,3,612.0,906.0,744.0,1078.0,1023.0,920.0,1164.0,1110.0,1432.0,828.0,1573.0,1012.0,,,,,,,,
51542,28:38.000,28:38.028,3,927.0,924.0,1046.0,1089.0,1745.0,897.0,1905.0,1099.0,1310.0,961.0,1450.0,1160.0,,,,,,,,
51557,28:38.500,28:38.528,3,896.0,773.0,1015.0,935.0,1278.0,819.0,1414.0,1012.0,1707.0,765.0,1862.0,960.0,,,,,,,,
51572,28:39.000,28:39.028,3,621.0,516.0,755.0,695.0,1039.0,538.0,1177.0,732.0,1458.0,446.0,1604.0,644.0,,,,,,,,
51587,28:39.500,28:39.528,3,795.0,600.0,919.0,768.0,1191.0,608.0,1328.0,799.0,1611.0,506.0,1763.0,703.0,,,,,,,,
51602,28:40.000,28:40.030,3,783.0,722.0,906.0,887.0,1177.0,726.0,1313.0,910.0,1591.0,617.0,1737.0,810.0,,,,,,,,
51617,28:40.500,28:40.522,3,839.0,710.0,962.0,876.0,1227.0,708.0,1367.0,892.0,1646.0,592.0,1798.0,784.0,,,,,,,,
51632,28:41.000,28:41.022,3,779.0,716.0,904.0,881.0,1174.0,699.0,1313.0,890.0,1584.0,581.0,1733.0,774.0,,,,,,,,
51647,28:41.500,28:41.522,3,756.0,716.0,882.0,880.0,1563.0,571.0,1714.0,766.0,1156.0,694.0,1296.0,892.0,,,,,,,,
51662,28:42.000,28:42.022,3,731.0,714.0,858.0,880.0,1134.0,693.0,1274.0,885.0,1533.0,562.0,1685.0,764.0,,,,,,,,
51677,28:42.500,28:42.522,3,717.0,706.0,845.0,879.0,1519.0,561.0,1670.0,764.0,1118.0,692.0,1257.0,884.0,,,,,,,,
51692,28:43.000,28:43.022,3,650.0,699.0,781.0,869.0,1068.0,685.0,1208.0,888.0,1461.0,570.0,1609.0,765.0,,,,,,,,
51707,28:43.500,28:43.522,3,630.0,706.0,765.0,883.0,1450.0,564.0,1597.0,770.0,1058.0,688.0,1198.0,893.0,,,,,,,,
51722,28:44.000,28:44.023,3,610.0,744.0,747.0,924.0,1443.0,638.0,1586.0,842.0,1041.0,749.0,1179.0,954.0,,,,,,,,
51737,28:44.500,28:44.523,3,208.0,930.0,375.0,1139.0,1156.0,843.0,1293.0,1022.0,726.0,940.0,875.0,1146.0,,,,,,,,
51752,28:45.000,28:45.023,3,475.0,947.0,622.0,1138.0,1383.0,878.0,1521.0,1050.0,934.0,955.0,1075.0,1157.0,,,,,,,,
51767,28:45.500,28:45.523,3,977.0,826.0,1096.0,997.0,1894.0,855.0,2060.0,1049.0,1372.0,888.0,1514.0,1085.0,,,,,,,,
51782,28:46.000,28:46.023,3,1014.0,766.0,1130.0,928.0,1926.0,783.0,2099.0,982.0,1407.0,816.0,1546.0,1017.0,,,,,,,,
51797,28:46.500,28:46.523,3,1002.0,741.0,1119.0,903.0,1398.0,783.0,1537.0,985.0,1919.0,754.0,2086.0,943.0,,,,,,,,
51812,28:47.000,28:47.023,3,969.0,852.0,1089.0,1020.0,1864.0,837.0,2029.0,1034.0,1361.0,894.0,1501.0,1093.0,,,,,,,,
51827,28:47.500,28:47.523,3,792.0,801.0,917.0,965.0,1191.0,829.0,1328.0,1025.0,1660.0,752.0,1811.0,944.0,,,,,,,,
51842,28:48.000,28:48.023,3,829.0,797.0,953.0,963.0,1684.0,766.0,1837.0,959.0,1228.0,838.0,1364.0,1032.0,,,,,,,,
51857,28:48.500,28:48.525,3,809.0,762.0,932.0,928.0,1204.0,803.0,1343.0,997.0,1659.0,743.0,1810.0,932.0,,,,,,,,
51872,28:49.000,28:49.025,3,794.0,690.0,918.0,851.0,1645.0,669.0,1799.0,867.0,1191.0,731.0,1326.0,926.0,,,,,,,,
51887,28:49.500,28:49.525,3,764.0,698.0,889.0,865.0,1163.0,740.0,1298.0,932.0,1618.0,671.0,1770.0,865.0,,,,,,,,
51902,28:50.000,28:50.025,3,719.0,713.0,846.0,883.0,1079.0,742.0,1220.0,932.0,1554.0,633.0,1702.0,828.0,,,,,,,,
51917,28:50.500,28:50.525,3,459.0,742.0,602.0,919.0,1314.0,636.0,1453.0,822.0,801.0,779.0,952.0,968.0,,,,,,,,
51932,28:51.000,28:51.025,3,462.0,701.0,607.0,880.0,1317.0,616.0,1455.0,797.0,796.0,755.0,953.0,947.0,,,,,,,,
51947,28:51.500,28:51.525,3,1398.0,616.0,1538.0,802.0,557.0,698.0,693.0,870.0,876.0,751.0,1029.0,945.0,,,,,,,,
51962,28:52.000,28:52.025,3,583.0,671.0,716.0,841.0,1420.0,612.0,1561.0,798.0,899.0,741.0,1048.0,922.0,,,,,,,,
51977,28:52.500,28:52.527,3,1265.0,622.0,1401.0,802.0,398.0,716.0,546.0,895.0,755.0,751.0,917.0,950.0,,,,,,,,
51992,28:53.000,28:53.027,3,1234.0,613.0,1373.0,794.0,358.0,722.0,511.0,904.0,775.0,736.0,925.0,934.0,,,,,,,,
52007,28:53.500,28:53.527,3,960.0,715.0,1078.0,878.0,1793.0,682.0,1956.0,886.0,1308.0,767.0,1448.0,963.0,,,,,,,,
52022,28:54.000,28:54.027,3,1007.0,689.0,1125.0,854.0,1852.0,658.0,2022.0,858.0,1334.0,749.0,1477.0,948.0,,,,,,,,
52037,28:54.500,28:54.527,3,1066.0,684.0,1182.0,847.0,1914.0,613.0,2089.0,820.0,1388.0,721.0,1534.0,926.0,,,,,,,,
52052,28:55.000,28:55.027,3,1868.0,600.0,2041.0,804.0,1033.0,680.0,1150.0,842.0,1344.0,719.0,1491.0,916.0,,,,,,,,
52067,28:55.500,28:55.527,3,1970.0,673.0,2152.0,883.0,1115.0,703.0,1231.0,870.0,1419.0,763.0,1567.0,960.0,,,,,,,,
52082,28:56.000,28:56.027,3,1916.0,638.0,2095.0,851.0,1071.0,703.0,1189.0,869.0,1385.0,747.0,1529.0,949.0,,,,,,,,
52097,28:56.500,28:56.527,3,1026.0,714.0,1144.0,879.0,1858.0,640.0,2030.0,847.0,1345.0,750.0,1490.0,949.0,,,,,,,,
52112,28:57.000,28:57.028,3,935.0,710.0,1056.0,876.0,1754.0,633.0,1920.0,841.0,1263.0,748.0,1406.0,944.0,,,,,,,,
52127,28:57.500,28:57.528,3,767.0,760.0,891.0,927.0,1578.0,691.0,1731.0,883.0,1107.0,796.0,1251.0,991.0,,,,,,,,
52142,28:58.000,28:58.028,3,538.0,755.0,673.0,926.0,1373.0,672.0,1514.0,861.0,903.0,781.0,1050.0,985.0,,,,,,,,
52157,28:58.500,28:58.528,3,503.0,709.0,643.0,888.0,1348.0,623.0,1487.0,810.0,875.0,747.0,1025.0,941.0,,,,,,,,
52172,28:59.000,28:59.028,3,510.0,723.0,649.0,897.0,1351.0,629.0,1490.0,811.0,882.0,751.0,1032.0,948.0,,,,,,,,
52187,28:59.500,28:59.528,3,484.0,714.0,624.0,898.0,1332.0,613.0,1471.0,798.0,862.0,743.0,1013.0,939.0,,,,,,,,
52202,29:00.000,29:00.028,3,821.0,702.0,947.0,872.0,1174.0,740.0,1318.0,928.0,1658.0,616.0,1814.0,810.0,,,,,,,,
52217,29:00.500,29:00.520,3,837.0,672.0,965.0,832.0,1683.0,581.0,1842.0,778.0,1195.0,695.0,1340.0,893.0,,,,,,,,
52232,29:01.000,29:01.020,3,851.0,700.0,978.0,858.0,1695.0,605.0,1853.0,802.0,1206.0,730.0,1347.0,917.0,,,,,,,,
52247,29:01.500,29:01.522,3,883.0,698.0,1007.0,861.0,1726.0,607.0,1886.0,805.0,1232.0,727.0,1376.0,919.0,,,,,,,,
52262,29:02.000,29:02.022,3,889.0,676.0,1009.0,835.0,1730.0,577.0,1892.0,777.0,1234.0,699.0,1379.0,894.0,,,,,,,,
52277,29:02.500,29:02.522,3,879.0,677.0,1000.0,842.0,1715.0,579.0,1876.0,784.0,1258.0,689.0,1398.0,883.0,,,,,,,,
52292,29:03.000,29:03.022,3,878.0,687.0,999.0,848.0,1700.0,585.0,1859.0,785.0,1249.0,698.0,1389.0,894.0,,,,,,,,
52307,29:03.500,29:03.522,3,885.0,807.0,1006.0,971.0,1702.0,712.0,1861.0,909.0,1256.0,821.0,1398.0,1017.0,,,,,,,,
52322,29:04.000,29:04.022,3,1030.0,850.0,1151.0,1008.0,1872.0,749.0,2043.0,955.0,1413.0,862.0,1557.0,1061.0,,,,,,,,
52337,29:04.500,29:04.522,3,971.0,817.0,1091.0,974.0,1806.0,724.0,1970.0,921.0,1360.0,828.0,1501.0,1024.0,,,,,,,,
52352,29:05.000,29:05.022,3,1812.0,660.0,1979.0,868.0,977.0,765.0,1097.0,921.0,1363.0,777.0,1502.0,966.0,,,,,,,,
52367,29:05.500,29:05.523,3,963.0,753.0,1083.0,908.0,1796.0,640.0,1963.0,848.0,1347.0,755.0,1487.0,953.0,,,,,,,,
52382,29:06.000,29:06.023,3,938.0,750.0,1058.0,913.0,1762.0,643.0,1926.0,845.0,1321.0,757.0,1460.0,960.0,,,,,,,,
52397,29:06.500,29:06.523,3,931.0,749.0,1051.0,911.0,1747.0,646.0,1910.0,844.0,1311.0,759.0,1453.0,958.0,,,,,,,,
52412,29:07.000,29:07.023,3,920.0,754.0,1041.0,912.0,1743.0,647.0,1905.0,846.0,1281.0,762.0,1424.0,961.0,,,,,,,,
52427,29:07.500,29:07.523,3,915.0,799.0,1036.0,960.0,1743.0,689.0,1904.0,893.0,1281.0,810.0,1426.0,1016.0,,,,,,,,
52442,29:08.000,29:08.023,3,785.0,796.0,909.0,957.0,1606.0,667.0,1761.0,866.0,1164.0,792.0,1305.0,991.0,,,,,,,,
52457,29:08.500,29:08.523,3,768.0,723.0,893.0,888.0,1143.0,749.0,1283.0,945.0,1601.0,635.0,1753.0,826.0,,,,,,,,
52472,29:09.000,29:09.023,3,840.0,669.0,962.0,828.0,1670.0,630.0,1826.0,830.0,1199.0,717.0,1338.0,915.0,,,,,,,,
52487,29:09.500,29:09.523,3,841.0,728.0,964.0,891.0,1666.0,665.0,1823.0,871.0,1200.0,768.0,1341.0,965.0,,,,,,,,
52502,29:10.000,29:10.025,3,801.0,684.0,924.0,841.0,1624.0,608.0,1777.0,810.0,1162.0,715.0,1301.0,912.0,,,,,,,,
52517,29:10.500,29:10.525,3,797.0,664.0,920.0,824.0,1629.0,577.0,1785.0,778.0,1159.0,692.0,1301.0,891.0,,,,,,,,
52532,29:11.000,29:11.025,3,696.0,677.0,823.0,846.0,1069.0,711.0,1209.0,907.0,1527.0,605.0,1673.0,795.0,,,,,,,,
52547,29:11.500,29:11.525,3,661.0,687.0,790.0,856.0,1493.0,608.0,1640.0,804.0,1037.0,717.0,1177.0,918.0,,,,,,,,
52562,29:12.000,29:12.025,3,667.0,675.0,796.0,844.0,1503.0,604.0,1650.0,793.0,1044.0,711.0,1184.0,903.0,,,,,,,,
52577,29:12.500,29:12.525,3,672.0,672.0,800.0,838.0,1507.0,601.0,1655.0,792.0,1047.0,705.0,1188.0,900.0,,,,,,,,
52592,29:13.000,29:13.025,3,699.0,651.0,825.0,820.0,1522.0,577.0,1670.0,776.0,1066.0,689.0,1207.0,889.0,,,,,,,,
52607,29:13.500,29:13.525,3,890.0,737.0,1010.0,899.0,1701.0,670.0,1861.0,868.0,1237.0,781.0,1376.0,975.0,,,,,,,,
52622,29:14.000,29:14.027,3,999.0,758.0,1117.0,916.0,1831.0,698.0,1998.0,901.0,1362.0,807.0,1503.0,1003.0,,,,,,,,
52637,29:14.500,29:14.527,3,979.0,744.0,1096.0,902.0,1836.0,671.0,1999.0,869.0,1352.0,790.0,1490.0,982.0,,,,,,,,
52652,29:15.000,29:15.027,3,959.0,803.0,1080.0,966.0,1835.0,736.0,2000.0,937.0,1334.0,844.0,1476.0,1042.0,,,,,,,,
52667,29:15.500,29:15.527,3,1908.0,913.0,2084.0,1124.0,1017.0,962.0,1137.0,1127.0,1385.0,1014.0,1529.0,1225.0,,,,,,,,
52682,29:16.000,29:16.027,3,929.0,1064.0,1051.0,1241.0,1782.0,1009.0,1947.0,1218.0,1282.0,1107.0,1427.0,1319.0,,,,,,,,
52697,29:16.500,29:16.527,3,923.0,1038.0,1044.0,1210.0,1769.0,988.0,1931.0,1187.0,1286.0,1072.0,1428.0,1275.0,,,,,,,,
52712,29:17.000,29:17.027,3,788.0,872.0,911.0,1036.0,1160.0,906.0,1298.0,1101.0,1623.0,814.0,1773.0,1009.0,,,,,,,,
52727,29:17.500,29:17.527,3,626.0,875.0,758.0,1045.0,1022.0,907.0,1159.0,1102.0,1475.0,818.0,1617.0,1003.0,,,,,,,,
52742,29:18.000,29:18.027,3,639.0,864.0,769.0,1031.0,1479.0,805.0,1621.0,990.0,1030.0,896.0,1169.0,1089.0,,,,,,,,
52757,29:18.500,29:18.528,3,785.0,879.0,909.0,1041.0,1620.0,789.0,1772.0,989.0,1176.0,893.0,1314.0,1084.0,,,,,,,,
52772,29:19.000,29:19.028,3,910.0,787.0,1028.0,944.0,1741.0,742.0,1900.0,935.0,1287.0,814.0,1425.0,1007.0,,,,,,,,
52787,29:19.500,29:19.528,3,839.0,897.0,961.0,1056.0,1220.0,920.0,1356.0,1115.0,1667.0,831.0,1822.0,1025.0,,,,,,,,
